Trade ID,Price,Quantity,Time
915434767,707.10000000,0.10000000,1736089302848
915434768,707.10000000,0.01000000,1736089302927
915434769,707.10000000,0.10000000,1736089303056
915434770,707.10000000,0.01400000,1736089303277
915434771,707.10000000,0.00800000,1736089303277
915434772,707.10000000,0.00900000,1736089303277
915434773,707.10000000,0.01800000,1736089303277
915434774,707.10000000,0.02500000,1736089303277
915434775,707.09000000,0.00800000,1736089303277
915434776,707.09000000,0.00900000,1736089303277
915434777,707.09000000,0.00900000,1736089303277
915434778,707.09000000,0.10000000,1736089303492
915434779,707.09000000,0.10000000,1736089303723
915434780,707.09000000,0.00800000,1736089303945
915434781,707.09000000,0.00900000,1736089303945
915434782,707.08000000,0.00800000,1736089303945
915434783,707.08000000,0.00900000,1736089303945
915434784,707.08000000,0.06600000,1736089303945
915434785,707.08000000,0.00800000,1736089304179
915434786,707.08000000,0.00900000,1736089304179
915434787,707.07000000,0.01500000,1736089304179
915434788,707.07000000,0.00800000,1736089304179
915434789,707.07000000,0.00900000,1736089304179
915434790,707.06000000,0.00800000,1736089304179
915434791,707.06000000,0.00900000,1736089304179
915434792,707.05000000,0.00800000,1736089304179
915434793,707.05000000,0.00900000,1736089304179
915434794,707.05000000,0.01700000,1736089304179
915434795,707.05000000,0.10000000,1736089304393
915434796,707.05000000,0.01600000,1736089304566
915434797,707.05000000,0.10000000,1736089304610
915434798,707.05000000,0.10000000,1736089304843
915434799,707.05000000,0.02700000,1736089305060
915434800,707.05000000,0.07300000,1736089305060
915434801,707.05000000,0.10000000,1736089305279
915434802,707.05000000,0.10000000,1736089305510
915434803,707.05000000,0.05200000,1736089305745
915434804,707.05000000,0.00800000,1736089305745
915434805,707.05000000,0.00900000,1736089305745
915434806,707.05000000,0.03100000,1736089305745
915434807,707.05000000,0.10000000,1736089305983
915434808,707.05000000,0.10000000,1736089306209
915434809,707.05000000,0.10000000,1736089306425
915434810,707.05000000,0.10000000,1736089306643
915434811,707.05000000,0.10000000,1736089306864
915434812,707.05000000,0.10000000,1736089307083
915434813,707.05000000,0.06000000,1736089307306
915434814,707.05000000,0.10000000,1736089307315
915434815,707.06000000,0.00900000,1736089307417
915434816,707.06000000,0.04100000,1736089307417
915434817,707.05000000,0.10000000,1736089307547
915434818,707.05000000,0.10000000,1736089307765
915434819,707.05000000,0.10000000,1736089307982
915434820,707.05000000,0.10000000,1736089308197
915434821,707.05000000,0.10000000,1736089308411
915434822,707.05000000,0.10000000,1736089308629
915434823,707.05000000,0.10000000,1736089308865
915434824,707.06000000,0.01400000,1736089308993
915434825,707.05000000,0.10000000,1736089309079
915434826,707.05000000,0.10000000,1736089309302
915434827,707.05000000,0.10000000,1736089309517
915434828,707.05000000,0.10000000,1736089309736
915434829,707.05000000,0.10000000,1736089309963
915434830,707.05000000,1.46500000,1736089310048
915434831,707.05000000,0.10000000,1736089310189
915434832,707.06000000,0.65200000,1736089310209
915434833,707.06000000,0.00800000,1736089310209
915434834,707.06000000,0.50500000,1736089310209
915434835,707.06000000,0.00900000,1736089310209
915434836,707.06000000,0.62300000,1736089310209
915434837,707.05000000,0.10000000,1736089310412
915434838,707.05000000,0.10000000,1736089310649
915434839,707.05000000,0.05300000,1736089310723
915434840,707.06000000,0.14100000,1736089310736
915434841,707.05000000,0.10000000,1736089310890
915434842,707.05000000,0.11900000,1736089310994
915434843,707.05000000,0.09600000,1736089311114
915434844,707.05000000,0.00400000,1736089311114
915434845,707.05000000,0.10000000,1736089311337
915434846,707.05000000,0.10000000,1736089311561
915434847,707.05000000,0.10000000,1736089311782
915434848,707.05000000,0.10000000,1736089312003
915434849,707.05000000,0.10000000,1736089312215
915434850,707.05000000,0.10000000,1736089312451
915434851,707.05000000,0.10000000,1736089312677
915434852,707.05000000,0.10000000,1736089312895
915434853,707.05000000,0.10000000,1736089313132
915434854,707.05000000,0.10000000,1736089313355
915434855,707.05000000,0.10000000,1736089313574
915434856,707.05000000,0.10000000,1736089313822
915434857,707.05000000,0.10000000,1736089314040
915434858,707.05000000,0.10000000,1736089314267
915434859,707.05000000,0.10000000,1736089314477
915434860,707.05000000,0.10000000,1736089314696
915434861,707.05000000,0.04000000,1736089314913
915434862,707.05000000,0.00800000,1736089314913
915434863,707.05000000,0.00900000,1736089314913
915434864,707.05000000,0.04300000,1736089314913
915434865,707.05000000,0.00400000,1736089315023
915434866,707.05000000,0.00800000,1736089315023
915434867,707.05000000,0.10000000,1736089315133
915434868,707.05000000,0.04800000,1736089315302
915434869,707.05000000,0.10000000,1736089315353
915434870,707.05000000,0.10000000,1736089315582
915434871,707.05000000,0.04700000,1736089315590
915434872,707.05000000,0.10000000,1736089315803
915434873,707.05000000,0.10000000,1736089316021
915434874,707.05000000,0.10000000,1736089316256
915434875,707.05000000,0.10000000,1736089316487
915434876,707.05000000,0.10000000,1736089316709
915434877,707.05000000,0.10000000,1736089316935
915434878,707.05000000,0.10000000,1736089317154
915434879,707.05000000,0.02600000,1736089317372
915434880,707.05000000,0.00900000,1736089317372
915434881,707.05000000,0.00800000,1736089317372
915434882,707.05000000,0.05700000,1736089317372
915434883,707.06000000,0.02800000,1736089317375
915434884,707.05000000,0.10000000,1736089317591
915434885,707.05000000,0.10000000,1736089317811
915434886,707.05000000,0.10000000,1736089318044
915434887,707.05000000,0.10000000,1736089318271
915434888,707.05000000,0.10000000,1736089318494
915434889,707.06000000,0.10300000,1736089318567
915434890,707.05000000,0.10000000,1736089318722
915434891,707.05000000,0.10000000,1736089318951
915434892,707.05000000,0.10000000,1736089319172
