Timestamp,Open,High,Low,Close,Volume
1712793600000,439.80000000,1249.00000000,439.80000000,623.40000000,241079.17500000
1712880000000,623.60000000,646.30000000,500.00000000,537.50000000,151633.97820000
1712966400000,537.40000000,571.50000000,400.00000000,509.20000000,97717.21110000
1713052800000,509.20000000,623.90000000,470.10000000,586.50000000,121266.66740000
1713139200000,586.50000000,594.40000000,519.00000000,524.90000000,59360.25350000
1713225600000,524.80000000,535.20000000,444.50000000,500.80000000,94359.64590000
1713312000000,500.90000000,511.90000000,436.30000000,455.00000000,61474.41410000
1713398400000,455.00000000,475.00000000,434.60000000,466.20000000,33955.28720000
1713484800000,466.60000000,477.50000000,426.30000000,442.00000000,45186.94020000
1713571200000,441.80000000,493.10000000,433.40000000,485.10000000,32846.06580000
1713657600000,485.20000000,489.70000000,457.20000000,474.80000000,22452.37360000
1713744000000,474.70000000,531.10000000,466.00000000,520.90000000,36496.59320000
1713830400000,520.80000000,532.70000000,493.40000000,500.10000000,27524.33860000
1713916800000,499.50000000,506.90000000,443.30000000,452.60000000,42890.37080000
1714003200000,452.70000000,472.70000000,439.90000000,460.80000000,31607.84840000
1714089600000,460.80000000,461.70000000,425.40000000,427.00000000,21900.56710000
1714176000000,427.00000000,429.90000000,410.00000000,421.90000000,22881.28520000
1714262400000,421.90000000,438.40000000,419.40000000,423.30000000,17104.01220000
1714348800000,423.30000000,430.50000000,381.30000000,401.30000000,53015.22410000
1714435200000,401.30000000,406.50000000,365.30000000,388.60000000,49219.59780000
1714521600000,388.70000000,392.60000000,340.30000000,380.90000000,52672.42540000
1714608000000,380.80000000,415.30000000,365.60000000,404.30000000,35323.83100000
1714694400000,404.30000000,435.90000000,392.70000000,425.60000000,36177.26930000
1714780800000,425.60000000,470.00000000,423.10000000,446.60000000,32794.54580000
1714867200000,446.60000000,478.80000000,429.90000000,455.40000000,31730.57130000
1714953600000,455.20000000,488.40000000,438.40000000,441.80000000,39358.72360000
1715040000000,442.00000000,466.10000000,418.10000000,419.10000000,32707.61030000
1715126400000,418.90000000,428.60000000,375.80000000,391.80000000,59945.76560000
1715212800000,391.80000000,408.50000000,381.00000000,393.00000000,39035.60660000
1715299200000,393.10000000,405.00000000,366.30000000,376.50000000,48771.34020000
1715385600000,376.60000000,384.60000000,370.00000000,374.70000000,22751.90750000
1715472000000,374.60000000,382.30000000,359.40000000,362.90000000,25077.38520000
