Timestamp,Open,High,Low,Close,Volume
1704585600000,43968.32000000,44480.59000000,43572.09000000,43929.02000000,23023.85080000
1704672000000,43929.01000000,47248.99000000,43175.00000000,46951.04000000,72814.57589000
1704758400000,46951.04000000,47972.00000000,44748.67000000,46110.00000000,69927.66617000
1704844800000,46110.00000000,47695.93000000,44300.36000000,46653.99000000,89911.41203000
1704931200000,46654.00000000,48969.48000000,45606.06000000,46339.16000000,87470.32960000
1705017600000,46339.16000000,46515.53000000,41500.00000000,42782.73000000,86327.93707000
1705104000000,42782.74000000,43257.00000000,42436.12000000,42847.99000000,36118.47464000
1705190400000,42847.99000000,43079.00000000,41720.00000000,41732.35000000,28228.40894000
1705276800000,41732.35000000,43400.43000000,41718.05000000,42511.10000000,40269.89303000
1705363200000,42511.10000000,43578.01000000,42050.00000000,43137.95000000,45045.74589000
1705449600000,43137.94000000,43198.00000000,42200.69000000,42776.10000000,33266.21388000
1705536000000,42776.09000000,42930.00000000,40683.28000000,41327.50000000,43907.51641000
1705622400000,41327.51000000,42196.86000000,40280.00000000,41659.03000000,48342.74559000
1705708800000,41659.03000000,41872.56000000,41456.30000000,41696.04000000,15923.99493000
1705795200000,41696.05000000,41881.39000000,41500.98000000,41580.33000000,11730.16301000
1705881600000,41580.32000000,41689.65000000,39431.58000000,39568.02000000,55426.19911000
1705968000000,39568.02000000,40176.74000000,38555.00000000,39897.60000000,57956.63351000
1706054400000,39897.59000000,40555.00000000,39484.19000000,40084.88000000,39293.82861000
1706140800000,40084.89000000,40300.24000000,39550.00000000,39961.09000000,31022.11853000
1706227200000,39961.09000000,42246.82000000,39822.52000000,41823.51000000,47384.96726000
1706313600000,41823.51000000,42200.00000000,41394.34000000,42120.63000000,16224.41667000
1706400000000,42120.63000000,42842.68000000,41620.81000000,42031.06000000,27294.99838000
1706486400000,42031.05000000,43333.00000000,41804.88000000,43302.70000000,31542.74207000
1706572800000,43302.71000000,43882.36000000,42683.99000000,42941.10000000,37619.24546000
1706659200000,42941.10000000,43745.11000000,42276.84000000,42580.00000000,39871.13688000
1706745600000,42580.00000000,43285.13000000,41884.28000000,43082.94000000,35231.04664000
1706832000000,43082.95000000,43488.00000000,42546.79000000,43200.00000000,29672.14418000
1706918400000,43199.99000000,43380.01000000,42880.00000000,43011.09000000,12033.40998000
1707004800000,43011.10000000,43119.04000000,42222.00000000,42582.88000000,17066.89404000
1707091200000,42582.88000000,43569.76000000,42258.10000000,42708.70000000,29467.75905000
1707177600000,42708.70000000,43399.98000000,42574.00000000,43098.95000000,24675.85433000
1707264000000,43098.96000000,44396.50000000,42788.00000000,44349.60000000,34392.59915000
1707350400000,44349.60000000,45614.30000000,44331.10000000,45288.65000000,45439.62231000
1707436800000,45288.66000000,48200.00000000,45242.12000000,47132.77000000,73503.48100000
1707523200000,47132.78000000,48170.00000000,46800.00000000,47751.09000000,24802.35936000
1707609600000,47751.08000000,48592.66000000,47557.16000000,48299.99000000,29958.80837000
1707696000000,48300.00000000,50334.82000000,47710.01000000,49917.27000000,59009.96705000
1707782400000,49917.28000000,50368.61000000,48300.95000000,49699.59000000,55551.56706000
1707868800000,49699.60000000,52043.71000000,49225.01000000,51795.17000000,57046.37401000
1707955200000,51795.17000000,52816.62000000,51314.00000000,51880.00000000,53816.03055000
1708041600000,51880.01000000,52572.08000000,51566.00000000,52124.11000000,37772.25318000
1708128000000,52124.10000000,52162.82000000,50625.00000000,51642.64000000,25674.00622000
1708214400000,51642.64000000,52377.00000000,51163.28000000,52137.67000000,21992.10363000
1708300800000,52137.68000000,52488.77000000,51677.00000000,51774.73000000,29534.99432000
1708387200000,51774.74000000,52985.00000000,50760.37000000,52258.82000000,49614.47318000
1708473600000,52258.82000000,52366.80000000,50625.00000000,51849.39000000,43079.40049000
1708560000000,51849.38000000,52065.78000000,50940.78000000,51288.42000000,35309.44574000
1708646400000,51288.42000000,51548.54000000,50521.00000000,50744.15000000,30545.79544000
1708732800000,50744.15000000,51698.00000000,50585.00000000,51568.22000000,16560.42110000
1708819200000,51568.21000000,51958.55000000,51279.80000000,51728.85000000,18721.63159000
1708905600000,51728.85000000,54910.00000000,50901.44000000,54476.47000000,51256.72199000
1708992000000,54476.48000000,57588.15000000,54450.13000000,57037.34000000,67194.98562000
1709078400000,57037.35000000,64000.00000000,56691.85000000,62432.10000000,118763.46984000
1709164800000,62432.11000000,63676.35000000,60364.70000000,61130.98000000,78425.07603000
1709251200000,61130.99000000,63114.23000000,60777.00000000,62387.90000000,47737.93473000
1709337600000,62387.90000000,62433.19000000,61561.12000000,61987.28000000,25534.73659000
1709424000000,61987.28000000,63231.88000000,61320.00000000,63113.97000000,28994.90903000
1709510400000,63113.97000000,68499.00000000,62300.00000000,68245.71000000,84835.16005000
1709596800000,68245.71000000,69000.00000000,59005.00000000,63724.01000000,132696.78130000
1709683200000,63724.01000000,67641.10000000,62779.14000000,66074.04000000,78738.85491000
1709769600000,66074.04000000,67980.00000000,65551.00000000,66823.17000000,53059.88690000
1709856000000,66823.18000000,69990.00000000,66082.66000000,68124.19000000,74261.93284200
1709942400000,68124.20000000,68541.10000000,67861.10000000,68313.27000000,19872.89743000
1710028800000,68313.28000000,69887.61000000,68094.75000000,68955.88000000,38404.66835000
1710115200000,68955.88000000,72800.00000000,67024.96000000,72078.10000000,75292.82572600
1710201600000,72078.10000000,73000.00000000,68620.82000000,71452.01000000,68783.54669100
1710288000000,71452.00000000,73650.25000000,71333.31000000,73072.41000000,52659.71164700
1710374400000,73072.40000000,73777.00000000,68555.00000000,71388.94000000,71757.62874600
1710460800000,71388.94000000,72419.71000000,65600.00000000,69499.85000000,103334.03546000
1710547200000,69499.84000000,70043.00000000,64780.00000000,65300.63000000,55926.95336000
1710633600000,65300.64000000,68904.40000000,64533.00000000,68393.48000000,49742.21589000
1710720000000,68393.47000000,68956.00000000,66565.20000000,67609.99000000,55691.08088000
1710806400000,67610.00000000,68124.11000000,61555.00000000,61937.40000000,101005.32487000
1710892800000,61937.41000000,68100.00000000,60775.00000000,67840.51000000,90420.58592000
1710979200000,67840.51000000,68240.47000000,64529.01000000,65501.27000000,53357.48002000
1711065600000,65501.28000000,66649.62000000,62260.00000000,63796.64000000,51482.37821000
1711152000000,63796.64000000,65999.00000000,63000.00000000,63990.01000000,26410.11409000
1711238400000,63990.02000000,67628.69000000,63772.29000000,67209.99000000,31395.78015000
1711324800000,67210.00000000,71150.00000000,66385.06000000,69880.01000000,53431.14486000
1711411200000,69880.00000000,71561.10000000,69280.00000000,69988.00000000,38934.38417000
1711497600000,69987.99000000,71769.54000000,68359.18000000,69469.99000000,49119.35685000
1711584000000,69469.99000000,71552.06000000,68903.62000000,70780.60000000,35439.03239000
1711670400000,70780.60000000,70916.16000000,69009.00000000,69850.54000000,25445.08353000
1711756800000,69850.53000000,70321.10000000,69540.00000000,69582.18000000,13644.61142000
1711843200000,69582.17000000,71366.00000000,69562.99000000,71280.01000000,19396.34433000
1711929600000,71280.00000000,71288.23000000,68062.86000000,69649.80000000,41445.32039000
1712016000000,69649.81000000,69674.23000000,64550.00000000,65463.99000000,71799.82793000
1712102400000,65463.99000000,66903.63000000,64493.07000000,65963.28000000,39887.21778000
1712188800000,65963.27000000,69309.91000000,65064.52000000,68487.79000000,41510.48453000
1712275200000,68487.80000000,68756.67000000,65952.56000000,67820.62000000,37915.23073000
1712361600000,67820.63000000,69692.00000000,67447.83000000,68896.00000000,20134.28919000
1712448000000,68896.00000000,70326.29000000,68824.00000000,69360.39000000,21534.74433000
1712534400000,69360.38000000,72797.99000000,69043.24000000,71620.00000000,45723.87624000
1712620800000,71620.00000000,71758.19000000,68210.00000000,69146.00000000,39293.90242000
1712707200000,69146.00000000,71172.08000000,67518.00000000,70631.08000000,42006.02377000
1712793600000,70631.08000000,71305.89000000,69567.21000000,70006.23000000,31917.25595000
1712880000000,70006.22000000,71227.46000000,65086.86000000,67116.52000000,56072.86229000
1712966400000,67116.52000000,67929.00000000,60660.57000000,63924.51000000,71395.22019000
1713052800000,63924.52000000,65840.00000000,62134.00000000,65661.84000000,61599.17818000
1713139200000,65661.85000000,66867.07000000,62274.40000000,63419.99000000,52389.53069000
1713225600000,63419.99000000,64365.00000000,61600.00000000,63793.39000000,53435.29331000
1713312000000,63793.40000000,64499.00000000,59678.16000000,61277.37000000,50610.54509000
1713398400000,61277.38000000,64117.09000000,60803.35000000,63470.08000000,43601.60918000
1713484800000,63470.09000000,65450.00000000,59600.01000000,63818.01000000,69774.30271000
1713571200000,63818.01000000,65419.00000000,63090.07000000,64940.59000000,23137.42975000
1713657600000,64940.58000000,65695.56000000,64237.50000000,64941.15000000,19316.42152000
1713744000000,64941.15000000,67232.35000000,64500.00000000,66819.32000000,31397.99371000
1713830400000,66819.32000000,67183.01000000,65765.81000000,66414.00000000,22599.90004000
1713916800000,66414.00000000,67070.43000000,63606.06000000,64289.59000000,33595.69637000
1714003200000,64289.58000000,65297.94000000,62794.00000000,64498.34000000,31341.46338000
1714089600000,64498.33000000,64820.01000000,63297.48000000,63770.01000000,27085.19346000
1714176000000,63770.00000000,63923.41000000,62391.24000000,63461.98000000,20933.06052000
1714262400000,63461.98000000,64370.00000000,62781.00000000,63118.62000000,16949.20005000
1714348800000,63118.62000000,64228.35000000,61765.53000000,63866.00000000,28150.22947000
1714435200000,63866.00000000,64734.00000000,59191.60000000,60672.00000000,54947.65535000
1714521600000,60672.01000000,60841.63000000,56552.82000000,58364.97000000,81166.46823000
1714608000000,58364.97000000,59625.00000000,56911.84000000,59060.61000000,47583.81961000
1714694400000,59060.60000000,63333.00000000,58811.32000000,62882.01000000,43628.40143000
1714780800000,62882.01000000,64540.00000000,62541.03000000,63892.04000000,24368.69282000
1714867200000,63892.03000000,64646.00000000,62822.17000000,64012.00000000,18526.75029000
1714953600000,64012.00000000,65500.00000000,62700.00000000,63165.19000000,34674.91949000
1715040000000,63165.18000000,64422.41000000,62261.00000000,62312.08000000,25598.79472000
1715126400000,62312.07000000,63020.22000000,60888.00000000,61193.03000000,26121.19004000
1715212800000,61193.03000000,63429.03000000,60630.00000000,63074.01000000,30660.80610000
1715299200000,63074.00000000,63469.13000000,60187.12000000,60799.99000000,36529.34025000
1715385600000,60799.99000000,61515.00000000,60487.09000000,60825.99000000,13374.56936000
1715472000000,60825.99000000,61888.00000000,60610.00000000,61483.99000000,12753.13236000
1715558400000,61484.00000000,63450.00000000,60749.21000000,62940.08000000,32733.41839000
1715644800000,62940.09000000,63118.36000000,61142.77000000,61577.49000000,29088.72041000
1715731200000,61577.49000000,66444.16000000,61319.47000000,66206.50000000,43559.74719000
1715817600000,66206.51000000,66752.01000000,64602.77000000,65235.21000000,31106.36710000
1715904000000,65235.21000000,67451.20000000,65106.38000000,67024.00000000,26292.23409000
1715990400000,67024.00000000,67400.01000000,66600.00000000,66915.20000000,14441.25774000
1716076800000,66915.20000000,67700.00000000,65857.25000000,66274.01000000,18025.30409000
1716163200000,66274.00000000,71515.56000000,66060.31000000,71446.62000000,50816.70110000
1716249600000,71446.62000000,71979.00000000,69162.94000000,70148.34000000,49607.43360000
1716336000000,70148.34000000,70666.00000000,68842.19000000,69166.62000000,27673.18026000
1716422400000,69166.62000000,70096.12000000,66312.16000000,67969.65000000,40513.17374000
1716508800000,67969.66000000,69250.00000000,66600.12000000,68549.99000000,28095.83664000
1716595200000,68549.99000000,69610.00000000,68500.00000000,69290.57000000,12130.39418000
1716681600000,69290.56000000,69562.23000000,68128.01000000,68507.67000000,11872.11797000
1716768000000,68507.67000000,70687.56000000,68250.00000000,69436.43000000,23136.92737000
1716854400000,69436.43000000,69591.81000000,67277.91000000,68398.39000000,32622.97042000
1716940800000,68398.40000000,68935.68000000,67124.65000000,67652.42000000,23159.83149000
1717027200000,67652.41000000,69500.00000000,67128.00000000,68352.17000000,28478.21840000
1717113600000,68352.17000000,69044.10000000,66670.00000000,67540.01000000,26690.32184000
1717200000000,67540.01000000,67900.00000000,67428.44000000,67766.85000000,8837.66133000
1717286400000,67766.84000000,68460.00000000,67257.47000000,67765.63000000,15426.32529000
1717372800000,67765.62000000,70288.00000000,67612.48000000,68809.90000000,29633.37400000
1717459200000,68809.89000000,71063.45000000,68567.32000000,70537.84000000,29619.78489000
1717545600000,70537.83000000,71758.00000000,70383.66000000,71108.00000000,28703.18082000
1717632000000,71108.00000000,71700.00000000,70117.64000000,70799.06000000,21842.00449000
1717718400000,70799.06000000,71997.02000000,68420.00000000,69355.60000000,35598.45045000
1717804800000,69355.60000000,69582.20000000,69168.02000000,69310.46000000,9773.82967000
1717891200000,69310.46000000,69857.14000000,69130.24000000,69648.14000000,9890.56709000
1717977600000,69648.15000000,70195.94000000,69172.29000000,69540.00000000,17122.66941000
1718064000000,69540.00000000,69590.01000000,66051.00000000,67314.24000000,41436.01588000
1718150400000,67314.23000000,69999.00000000,66905.00000000,68263.99000000,37175.32356000
1718236800000,68263.98000000,68449.30000000,66251.78000000,66773.01000000,29079.55571000
1718323200000,66773.01000000,67370.24000000,65078.00000000,66043.99000000,28408.18797000
1718409600000,66043.99000000,66478.48000000,65857.10000000,66228.25000000,11451.80242000
1718496000000,66228.25000000,66998.70000000,66034.50000000,66676.87000000,9392.52223000
1718582400000,66676.86000000,67298.81000000,65130.00000000,66504.33000000,27386.16851000
1718668800000,66504.33000000,66588.23000000,64060.00000000,65175.32000000,42350.10244000
1718755200000,65175.32000000,65727.54000000,64666.00000000,64974.37000000,20060.79576000
1718841600000,64974.37000000,66482.94000000,64559.15000000,64869.99000000,24265.29031000
1718928000000,64869.99000000,65066.66000000,63379.35000000,64143.56000000,25993.56442000
1719014400000,64143.56000000,64546.81000000,63943.82000000,64262.01000000,7308.95542000
1719100800000,64262.01000000,64521.00000000,63178.32000000,63210.01000000,8224.45447000
1719187200000,63210.01000000,63369.80000000,58402.00000000,60293.30000000,52161.35414000
1719273600000,60293.30000000,62420.00000000,60257.06000000,61806.01000000,31189.24361000
1719360000000,61806.01000000,62487.81000000,60712.00000000,60864.99000000,22485.66463000
1719446400000,60864.98000000,62389.22000000,60606.63000000,61706.47000000,18344.28631000
1719532800000,61706.46000000,62225.31000000,60063.00000000,60427.84000000,24821.19255000
1719619200000,60427.84000000,61224.00000000,60383.77000000,60986.68000000,11509.55904000
1719705600000,60986.68000000,63058.76000000,60712.21000000,62772.01000000,17326.30136000
1719792000000,62772.01000000,63861.76000000,62497.20000000,62899.99000000,24547.10538000
1719878400000,62900.00000000,63288.83000000,61806.28000000,62135.47000000,18573.11875000
1719964800000,62135.46000000,62285.94000000,59400.00000000,60208.58000000,32160.11127000
1720051200000,60208.57000000,60498.19000000,56771.00000000,57050.01000000,54568.77276000
1720137600000,57050.02000000,57546.00000000,53485.93000000,56628.79000000,81348.24756000
1720224000000,56628.79000000,58475.00000000,56018.00000000,58230.13000000,21651.31558000
1720310400000,58230.13000000,58449.46000000,55724.37000000,55857.81000000,19118.93918000
1720396800000,55857.81000000,58236.73000000,54260.16000000,56714.62000000,48090.20490000
1720483200000,56714.61000000,58296.00000000,56289.45000000,58050.00000000,27732.20788000
1720569600000,58050.00000000,59470.00000000,57157.79000000,57725.85000000,24951.73799000
1720656000000,57725.85000000,59650.00000000,57050.00000000,57339.89000000,29761.05735000
1720742400000,57339.89000000,58526.68000000,56542.47000000,57889.10000000,23652.45690000
